ad_title,organic_video_url,ad_url,ad_unlisted,upload_date,ad_genre,views_count,duration_time,ad_likes,ad_dislikes,ad_cta_link,ad_description,ad_links,count,channel_name,ad_channel_link,ad_channel_subscriber,channel_created_date,total_videos
Rainbow-tastic Glitter Race   Celebrating Earth Day  | 3D Adventures | Tiny Fun in the Sun,https://www.youtube.com/watch?v=g36jg5hEYo8,https://www.youtube.com/watch?v=Ja8H641QpvE,No,"Apr 17, 2020",Film & Animation,2011278,0:30,"3,934 ","1,652 ",https://www.youtube.com/channel/UC8UjlImzgVo1o6ziWxAre3Q,"Click to Subscribe! http://bit.ly/1XY5s39

Join Polly, Lila and Shani as they celebrate Earth Day going tiny inside a rainbow and completing a fun obstacle course challenge! 

Polly Pocket Animation NEW EPISODES: https://bit.ly/2SJl67l

Playlists:
Polly Pocket Welcome to Pollyville: https://bit.ly/2SJl67l

Polly Pocket Polly's BEST Moments: https://bit.ly/2SJl67l

Polly Pocket New Series! https://bit.ly/324UpON

About Polly Pocket The Series:
No dream too big, no adventure too small for POLLY POCKET! When Polly inherits a magic locket that allows her to shrink to four inches tall, she embraces her pocket-sized powers and finds the upside of shrinking is big fun for her and her friends.

Polly Pocket
Polly Pocket is a clever and curious inventor always on the lookout for adventure! When she inherits a magic locket from her grandmother, Polly realizes she can shrink to a pocket-size, making her world bigger than ever!

Lila
Lila is one of Polly Pockets best friends and on demand fashion stylist. Using her passion for fashion, Lila always has the right accessory on hand when their tiny adventures call for a fashion fix!

Shani
With Shanis extremely cautious nature and Pollys love for adventure, these two best friends balance each other out! Polly pushes Shani to be more adventurous while Shanis remarkable intelligence keeps their adventures from going totally awry!

Nicolas
Nicolas loves to focus on the strange and mysterious which ultimately leads him to Polly and her locket! Once Polly shows him all the good that can be done with the locket, Nicolas joins Pollys squad and makes the Pocket Promise to keep Pollys secret.

Visit Polly Pockets Official WEBSITE: http://po.st/aHJpzg
#pollypocket #tinyfuninthesun","http://bit.ly/1XY5s39 ,https://bit.ly/2SJl67l ,https://bit.ly/2SJl67l ,https://bit.ly/2SJl67l ,https://bit.ly/324UpON ,http://po.st/aHJpzg ,#pollypocket ,#tinyfuninthesun",1,Polly Pocket,https://www.youtube.com/channel/UC8UjlImzgVo1o6ziWxAre3Q,732000,"Dec 28, 2005",707
volvocarsmallofgeorgiavcna_2021_Volvo_XC60_T5_FWD_Momentum_HD_30s_XC60_1600091283302,https://www.youtube.com/watch?v=-M-Kx9sJqHw,https://www.youtube.com/watch?v=k3YyDti3dJ0,Yes,"Sep 14, 2020",People & Blogs,1487,0:30,0,0,https://www.volvocarsmallofgeorgia.com/new-inventory/index.htm?search=&model=XC60&tcdcmpid=755076&tcdadid=464437477383&tcdkwid=&utm_campaign=T2+VCUSA+ATL+RMB+YouTube+%28XC60+Video%29+Launched+June+2020&utm_medium=Video&utm_source=Google+Adwords&utm_content=103188802759&ddcref=display&gclid=EAIaIQobChMI2Krtu_vu6wIV4OsoBR0f-gi5EAEYASAAEgLFuvD_BwE,,,1,Video Offers,https://www.youtube.com/channel/UCrmC7oSNrrp0RJhWH4D8nuw,0,"Aug 28, 2019",43
2020 BATO Bridgestone Product Short OLV Dueler HL Alenza Plus 15,https://www.youtube.com/watch?v=8v4RO1-PcTg,https://www.youtube.com/watch?v=qG0TmL9LBXk,Yes,"Aug 4, 2020",Autos & Vehicles,1429660,0:15,0,0,https://www.bridgestonetire.com/tire/dueler-hl-alenza-plus/?cmp=olv_youtube_bato-bst-820-evgrn-evgrn_con-int_en-us-video-15sec-product-Dueler-Product-ShopTires,,,6,Bridgestone Tires,https://www.youtube.com/channel/UCdpvkIIZ2bkClJox6MDXpNg,7380,"Nov 26, 2007",153
CY20Q1 Shark SCBR DogsHairEverywhere BlackTitles MultiVacuum 15Sec 16x9,https://www.youtube.com/watch?v=qCkEoI2VauA,https://www.youtube.com/watch?v=wSU79eR1oLM,Yes,"Mar 5, 2020",Science & Technology,753009,0:15,0,0,https://mikmak.sharkclean.com/f9ba05d6-56c1-906c-0157-b8360822da72?utm_source=YouTube&utm_medium=display&utm_campaign=VideoProspecting-SCBR&utm_content=CY20Q1_Shark_SCBR_DogsHairEverywhere-BlackTitles_MultiVacuum_15Sec_16x9&dclid=&gclid=EAIaIQobChMIqOLprf7u6wIV9s8oBR3w_wi9EAEYASAAEgIWDPD_BwE,,,2,Shark Cleaning,https://www.youtube.com/channel/UC_kas-VRF5v5ajy-hG0Mzmg,9880,"Oct 15, 2005",597
MOWI Healthy Every Day,https://www.youtube.com/watch?v=PJVtx_C1wXs,https://www.youtube.com/watch?v=8HdTyvKZryI,No,"Aug 25, 2020",N/A,0,0:00,19 ,1 ,https://www.youtube.com/watch?v=8HdTyvKZryI&gclid=EAIaIQobChMIwdqbl__u6wIVfs4oBR0G1wzeEAEYASAAEgIiIfD_BwE,"Chef Andy Bates shares his delicious MOWI Escallopino with Cider & Maple recipe, fusing sweetness and savory in all the best ways.
Full recipe here: https://mowisalmon.us/recipes/salmon-...

MOWI Salmon is now available through Amazon Fresh in select markets. 
Shop now: https://www.amazon.com/fmc/m/20190625...

Follow us on social!
Instagram: https://www.instagram.com/mowisalmon.us/
Facebook: https://www.facebook.com/MOWI-Salmon-...
Twitter: https://twitter.com/mowisalmon_us

Visit www.mowisalmon.us for more information","https://mowisalmon.us/recipes/salmon-... ,https://www.amazon.com/fmc/m/20190625... ,https://www.instagram.com/mowisalmon.us/ ,https://www.facebook.com/MOWI-Salmon-... ,https://twitter.com/mowisalmon_us",1,MOWI Salmon US,https://www.youtube.com/channel/UC533qGcwVC2D37tQ5WAsubA,256 ,N/A,0
Upgrade to the comfort of Casper,https://www.youtube.com/watch?v=_8WPqqzMoX0,https://www.youtube.com/watch?v=Aj7hwKjEe8g,Yes,"Sep 14, 2020",Entertainment,36499,0:30,0,0,https://casper.com/?utm_source=GDN&utm_medium=Display&utm_campaign=US_Display_Upper_GDN_YouTube_Custom-Affinity&utm_term=Upper&utm_content=Video&dclid=&gclid=EAIaIQobChMIvszu3f_u6wIVGs0oBR2djg7AEAEYASAAEgKBtfD_BwE,"Our mattresses provide support, cooling, and comfort all in one. Rest easy with a 100-night trial, free shipping, free returns. Shop at Casper.com",,5,Casper,https://www.youtube.com/channel/UCvjxT5R3HviugBbIJQNkToQ,14500,"Apr 21, 2014",108
Tostitos Hint of Lime,https://www.youtube.com/watch?v=dAx2Q2RQL4w,https://www.youtube.com/watch?v=-NBYWA7y0_A,No,"Jul 6, 2020",Entertainment,5320858,0:15,"1,136 ",445 ,https://www.amazon.com/stores/page/3E6495AE-036F-4C93-BCC9-FE112A991F60?channel=Q320%20Cont%20YT,What makes these taste so good? We'll give you a hint....,,1,Tostitos,https://www.youtube.com/channel/UCJ0ORiQeiXSUgpffVMXUUmA,40200,"Feb 28, 2006",74
YTTV Evergreen 06 B noniOS,https://www.youtube.com/watch?v=juoLmWI6DNA,https://www.youtube.com/watch?v=RNToks5Tb2Y,Yes,"Jun 29, 2020",People & Blogs,137,0:06,1 ,2 ,https://tv.youtube.com/welcome/?utm_source=pm&utm_medium=gyt&utm_campaign=1006175,,,3,YouTube TV,https://www.youtube.com/channel/UCMvBjCzggK1Xd5TNBxVqZwA,0,"Oct 24, 2017",31
New Botanical Origin Laundry Essentials | Elevate Your Clean,https://www.youtube.com/watch?v=3cAkgbX1AhA,https://www.youtube.com/watch?v=2c9wygjQLzk,No,"Sep 8, 2020",People & Blogs,425685,0:15,0,0,https://www.botanicalorigin.com/,"Introducing our plant-based laundry essentials that help you reduce your impact on the planet without compromising performance. Our thoughtfully-designed formulas are powerful yet sensitive. It's plant-based cleaning, that really works!

Available exclusively at Amazon!",,2,Botanical Origin,https://www.youtube.com/channel/UC9tw_wfomQawrdbXvDkxtxg,0,"Aug 19, 2020",1
Meet the all-new Peloton Bike+ I Peloton Bike+ Commercial,https://www.youtube.com/watch?v=dpMM85LTX9M,https://www.youtube.com/watch?v=GBt8vZyqj14,Yes,"Sep 14, 2020",Sports,668775,0:15,10 ,0,https://www.onepeloton.com/bike-plus?gclid=EAIaIQobChMIupjH9oTv6wIVXr-QBB2F8wW0EAEYASAAEgJ-FPD_BwE,"Pair your Apple Watch to crush your goals, on and off the Bike.",,1,Peloton,https://www.youtube.com/channel/UCrGjmFNE5m3ffHv-YWE7scw,25200,"Jun 30, 2014",112
Beat the Flu with Theraflu Hot Liquid Powder | Theraflu,https://www.youtube.com/watch?v=HOgVJPhGgPM,https://www.youtube.com/watch?v=SKjaOgcqjhY,No,"Sep 9, 2020",Science & Technology,88,0:06,1 ,0,https://www.amazon.com/stores/page/F416F368-2402-4FB9-B426-9B08209FD5CA?dclid=&gclid=EAIaIQobChMI3LTjgIbv6wIVrLCQBB0TEwXCEAEYASAAEgJtLPD_BwE,"If you're feeling flu symptoms and have been trying to power through them, try Theraflu Hot Liquid Powder. Get the relief you've been looking for today. Hot beats cold.

To get more information on how to relieve the flu visit https://www.theraflu.com/",https://www.theraflu.com/,1,Theraflu US,https://www.youtube.com/channel/UC4zl7KFQ8wIcMBsJpMZb4LA,3120,"Nov 20, 2015",90
YTTV Trueview NFL 06 01 05,https://www.youtube.com/watch?v=r2Z9T39QhmU,https://www.youtube.com/watch?v=KUaUiLM9Gok,Yes,"Sep 3, 2020",People & Blogs,50,0:06,0,1 ,https://tv.youtube.com/welcome/?utm_source=pm&utm_medium=gyt&utm_campaign=1006175,,,2,YouTube TV,https://www.youtube.com/channel/UCMvBjCzggK1Xd5TNBxVqZwA,0,"Oct 24, 2017",31
"Zaxby's | The Zensation Zalad | ""OHMMM / Fried Pickles"" :15",https://www.youtube.com/watch?v=G0aUM6NS7kk,https://www.youtube.com/watch?v=IiYhw2FQLH8,Yes,"Sep 3, 2020",Entertainment,31,0:15,0,0,https://www.zaxbys.com/,"Social Media? Yeah, We Use That:
Subscribe to our YouTube channel: https://www.youtube.com/ZaxbysVideo
Follow us on Twitter: https://twitter.com/zaxbys
Like us on Facebook: https://www.facebook.com/Zaxbys
Follow us on Instagram: https://www.instagram.com/realzaxbys/

About Zaxbys:
Zaxbys first opened its doors in Statesboro, GA in 1990 with a goal to serve great food in a fun atmosphere. Fast forward to now and our mission remains the same as we serve up delicious hand-breaded Chicken Fingerz, wings, and fresh Zalads to our hungry Fanz. From bold sauces to made-to-order meals, we take pride in creating Indescribably Good food just for you.  

Just So You Know:
This is the official YouTube channel for Zaxbys. All videos, images, and content contained herein are the sole property of Zaxbys. You may not download, copy, reproduce, or otherwise exploit any of these materials without the expressed written consent of Zaxbys. If you would like to share videos on this channel, we invite you to use the YouTube share, embed, and/or email options.","https://www.youtube.com/ZaxbysVideo ,https://twitter.com/zaxbys ,https://www.facebook.com/Zaxbys ,https://www.instagram.com/realzaxbys/",2,Zaxby's,https://www.youtube.com/channel/UCvosDm9y9asCOt4d235yRIg,4019,"Jun 22, 2010",22
0720 - D2D - Schumer V6,https://www.youtube.com/watch?v=jQJNTZKSvUA,https://www.youtube.com/watch?v=2-ZFchFe0Jw,Yes,"Jul 30, 2020",News & Politics,311885,0:26,0,0,https://secure.actblue.com/donate/dscc-ads-tm-yt?recurring=1&refcode=SEM_S_Y_202007_ads_alw_yt_broad_d2d&gclid=EAIaIQobChMIxa3Q0Ybv6wIVlaaQBB2BLA0JEAEYASAAEgIGGvD_BwE,,,1,DSCC,https://www.youtube.com/channel/UC2S_jQIl_grdQj-JXg-RKgg,849 ,"Jun 2, 2009",105
Hefty Party Cups - Football,https://www.youtube.com/watch?v=cWPpzWROd2A,https://www.youtube.com/watch?v=SC4C6ysp0c8,No,"Aug 25, 2020",People & Blogs,17894,0:06,379 ,191 ,https://www.hefty.com/products/disposable-cups/cups/party-cups?utid=campaignid&utm_medium=video&utm_source=google&utm_campaign=&utm_term=&ps-open&utm_campaign=&utid=&gclid=EAIaIQobChMIudza44bv6wIV_sMOAB1LSgYzEAEYASAAEgIzJfD_BwE,"This season, every game is a home game. Grab some Hefty Party Cups and enjoy.",,1,Hefty Brands,https://www.youtube.com/channel/UCKE9knzSjBKVNTyOilFoOSA,46700,"Apr 20, 2012",142
ICE BREAKERS ICE CUBES Arctic Grape Gum,https://www.youtube.com/watch?v=eu35CgkIzFg,https://www.youtube.com/watch?v=gMxe3ytRVOg,Yes,"Jun 26, 2020",Entertainment,9031,0:06,"5,421 ","2,548 ",https://attach.mikmak.tv/3cee8289-add4-683e-f456-9b7cf79749f9?channelType=social&trafficType=paid&attachCampaignName=icebreakers&handle=ice-breaker&platformType=youtube&adPlacementType=in-feed&adUnitType=video-ad&paidAudienceType=ib-core&adUnitCreative=grapeness&campaignObjectiveType=awareness,Put your mouth in a good mood.,,1,HERSHEY'S,https://www.youtube.com/channel/UCMwUh33m0bYGxHa1aolqZ_w,100000,"Jan 2, 2006",114
"The Fighting Spirit of Executive Chef, Eduardo Prez",https://www.youtube.com/watch?v=Snjd-saKyCA,https://www.youtube.com/watch?v=jvG42OK21sU,No,"Sep 2, 2020",People & Blogs,311,0:06,11 ,0,https://www.youtube.com/watch?v=UwDpr147tVQ&feature=youtu.be,"The Fighting Spirit is one we all share. For Eduardo Prez, its what fueled him to go from a dishwasher to the top of one of the most challenging professions in the world as an Executive Chef.",,1,Modelo USA,https://www.youtube.com/channel/UC_iol2lYpZB0P3QvqMO5NkQ,6140,,0
Beckett | Joe Biden For President 2020,https://www.youtube.com/watch?v=QeLpO8WP48k,https://www.youtube.com/watch?v=wPkM5lc6K0s,No,"Sep 16, 2020",News & Politics,113305,1:00,614 ,331 ,https://joebiden.com/,"Join our campaign: http://www.joebiden.com

Follow Joe!
Joes Twitter: https://twitter.com/joebiden
Joes Facebook: https://www.facebook.com/joebiden
Joes Instagram: https://www.instagram.com/joebiden
#JoeBiden #Joe2020 #BidenForPresident

Former Vice President Joe Biden is running for president to restore the soul of the nation. He believes it's time to remember who we are. We're Americans: tough and resilient. We choose hope over fear. Science over fiction. Truth over lies. And unity over division. We are the United States of America. And together, there is not a single thing we can't do. Join Team Joe today: http://www.joebiden.com/join","http://www.joebiden.com ,https://twitter.com/joebiden ,https://www.facebook.com/joebiden ,https://www.instagram.com/joebiden ,#JoeBiden ,#Joe2020 ,#BidenForPresident ,http://www.joebiden.com/join",7,Joe Biden,https://www.youtube.com/channel/UCWNpXitY8eJ-ku6M-v25MKw,185000,"Apr 22, 2019",471
"Senate Leadership Fund: ""Adding Up"" 6s - GA",https://www.youtube.com/watch?v=ye7z2tHRbHI,https://www.youtube.com/watch?v=9zpmyV__DGs,No,"Sep 15, 2020",People & Blogs,5,0:06,0,0,https://www.senateleadershipfund.org/adding-up-georgia/?&utm_source=youtube&utm_medium=ad&utm_campaign=slfga_atlantamaconaugustadma_persuasion_100302_youtube_20200915-20200921_video-bumperseptir-6_na_addingup-20200915_video_6_1_na_na_na,,,19,Senate Leadership Fund,https://www.youtube.com/channel/UCb21LjFSRRykfJyg-sz2V4g,2790,"Jan 7, 2016",477
Muralist YouTube Bumper Ad Safety Update,https://www.youtube.com/watch?v=cwxUBrpYXx8,https://www.youtube.com/watch?v=K7OK35IVOyA,Yes,"Jun 29, 2020",People & Blogs,88,0:06,0,0,https://www.ozempic.com/prescribing-information.html?utm_source=dv360&utm_medium=youtube&utm_campaign=Muralist&src=100001755#pharma;dc_rui=1;dc_pubid=2,,,1,NOVO,https://www.youtube.com/channel/UCZzsq8IScjGl7BKFFtD0vCQ,139 ,"Jan 16, 2019",0
MLK Was Right,https://www.youtube.com/watch?v=NWUfOas7igc,https://www.youtube.com/watch?v=7k6fMSI9fSU,No,"Sep 5, 2020",News & Politics,3181,1:58,2 ,0,https://phoenixcongress2020.com/the-blueprint,"Martin Luther King, Jr. was right when he identified the triple evils of poverty, racism, and militarism. Those evils are still with us in 2020, and if we band together as a block of swing voters, we can demand that they'll be addressed. Members of the American Union are committed to 

When the union family is five million members strong, we will vote together to decide the 2020 election, electing the candidates for federal office who will enact our legislative package, the Blueprint for a Better America, immediately if not sooner. Learn more at PhoenixCongress2020.com

Application for the American Union requires a $5 donation to our Super PAC, Phoenix Congress 2020, and participation in a monthly, 24-hour, group fast. https://www.surveymonkey.com/r/T5V7TJH",https://www.surveymonkey.com/r/T5V7TJH,1,Phoenix Congress,https://www.youtube.com/channel/UCX2nLW37juOIKBeCdJ13iLQ,0,"Nov 17, 2019",16
A Healthy Life | Joe Biden For President 2020,https://www.youtube.com/watch?v=OvGmXEy3n8w,https://www.youtube.com/watch?v=r--VFSF6HIw,No,"Sep 16, 2020",News & Politics,22781,1:00,353 ,202 ,https://joebiden.com/,"Join our campaign: http://www.joebiden.com

Follow Joe!
Joes Twitter: https://twitter.com/joebiden
Joes Facebook: https://www.facebook.com/joebiden
Joes Instagram: https://www.instagram.com/joebiden
#JoeBiden #Joe2020 #BidenForPresident

Former Vice President Joe Biden is running for president to restore the soul of the nation. He believes it's time to remember who we are. We're Americans: tough and resilient. We choose hope over fear. Science over fiction. Truth over lies. And unity over division. We are the United States of America. And together, there is not a single thing we can't do. Join Team Joe today: http://www.joebiden.com/join","http://www.joebiden.com ,https://twitter.com/joebiden ,https://www.facebook.com/joebiden ,https://www.instagram.com/joebiden ,#JoeBiden ,#Joe2020 ,#BidenForPresident ,http://www.joebiden.com/join",1,Joe Biden,https://www.youtube.com/channel/UCWNpXitY8eJ-ku6M-v25MKw,185000,"Apr 22, 2019",471
YTTV Trueview NFL 06 02c 01,https://www.youtube.com/watch?v=ODEBI7llq0M,https://www.youtube.com/watch?v=I4En4SKWm4k,Yes,"Aug 28, 2020",People & Blogs,93,0:06,0,0,https://tv.youtube.com/welcome/?utm_source=pm&utm_medium=gyt&utm_campaign=1006175,,,1,YouTube TV,https://www.youtube.com/channel/UCMvBjCzggK1Xd5TNBxVqZwA,0,"Oct 24, 2017",31
Onewheel: Built to Destroy Boredom,https://www.youtube.com/watch?v=iuGfn9VqUak,https://www.youtube.com/watch?v=LyMnIwcMDBM,No,"May 7, 2020",Sports,59057096,0:30,"1,096 ",260 ,https://onewheel.com/?gclid=EAIaIQobChMIx9zPkI7v6wIVyuYoBR2gZAsuEAEYASAAEgKwxfD_BwE,"Onewheel was invented to destroy boredom. Whether you're on a coffee run or charging trails, these perpetual carving machines are easy to learn and an absolute joy to ride.  

Start your Onewheel adventure at www.onewheel.com
Subscribe on Youtube for more hot fire from Onewheel
Follow @onewheel on instagram

_________________

Onewheels are powered by a brushless hub motor which has plenty of power to get you up hills and comfortably break going down them. There's no remote, riders simply lean forward to accelerate and back to decelerate. It creates an incredibly intuitive and natural riding experience. 

The large tire creates the smoothest riding experience in the game and makes riding over bumps and cracks a breeze.

But mostly, riding Onewheels in really, really fun :)

Join the conversation:
web: http://onewheel.com
Facebook: https://www.facebook.com/OnewheelOffi...
Twitter: https://twitter.com/RideOnewheel
Instagram: https://instagram.com/onewheel
#onewheel #destroyboredom","http://onewheel.com ,https://www.facebook.com/OnewheelOffi ,https://twitter.com/RideOnewheel ,https://instagram.com/onewheel ,#onewheel ,#destroyboredom",1,Onewheel,https://www.youtube.com/channel/UCCZMFqngWIbTcX_zPWPIJkg,50000,N/A,0
Unboxing your BattleBots Rivals (DUCK! & Rotator),https://www.youtube.com/watch?v=PHUcoEs2_go,https://www.youtube.com/watch?v=CA1k8SiioW4,No,"Jul 31, 2020",Entertainment,100875,3:25,107 ,22 ,https://www.target.com/b/hexbug/-/N-5wodu?Nao=0,"Step into the BattleBox once again! Tyler takes you through the madness of the BattleBots Rivals DUCK! and Rotator. Bring home the carnage and experience the thrills of BattleBots in your home today!

Visit http://bit.ly/2XLUp3U  to get your very own robotic toys!

Find us on Social Media:
Facebook
https://www.facebook.com/hexbug
Instagram
https://www.instagram.com/hexbug/
Twitter
https://twitter.com/HEXBUG?ref_src=tw...
Pinterest
https://www.pinterest.com/hexbug/
#HEXBUG #HEXBUGVideos #BattleBots","http://bit.ly/2XLUp3U ,https://www.facebook.com/hexbug ,https://www.instagram.com/hexbug/ ,https://twitter.com/HEXBUG?ref_src=tw ,https://www.pinterest.com/hexbug/ ,#HEXBUG ,#HEXBUGVideos ,#BattleBots",1,HEXBUG Official,https://www.youtube.com/channel/UCr-gNjU_eVG1AsZGyw8Ryvw,18700,N/A,0
Prime Time Games - 'Deer Pong' Digital Spot,https://www.youtube.com/watch?v=EzrPlhq-ER8,https://www.youtube.com/watch?v=tESsS9Ajxa0,Yes,"Jul 23, 2020",People & Blogs,26935067,0:15,0,0,https://hasbrogaming.hasbro.com/en-us?gclid=EAIaIQobChMI0fmr7o_v6wIVweIoBR352A0cEAEYASAAEgImwfD_BwE,Check out the new Deer Pong from Hasbro Gaming!,,1,"Hasbro, Inc.",https://www.youtube.com/channel/UCUvStm5xMDiDn-oZNZWLAJQ,0,"Sep 19, 2019",0
GS 30 Wide 16x9 h264,https://www.youtube.com/watch?v=FuiAKVE9Ihg,https://www.youtube.com/watch?v=gjTN2ryH-cE,Yes,"Aug 25, 2020",Education,836978,0:30,0,0,https://campaign.goddardschool.com/dma/landingpage.aspx?dm=2&utm_medium=video&utm_source=youtube&utm_content=prospecting&utm_campaign=gsis_youtube_atlanta-ga_n_dma_dma2&gclid=EAIaIQobChMItqmYkpDv6wIVlewoBR2z4wbgEAEYASAAEgJz3_D_BwE,,,2,The Goddard School,https://www.youtube.com/channel/UC0wSlvVFMw-RCTIUmX4iqYw,884 ,"Oct 1, 2008",235
New River Paddling,https://www.youtube.com/watch?v=iTd-YRUAVp8,https://www.youtube.com/watch?v=AV4kiyxPRLw,No,"Jul 23, 2020",Travel & Events,50448,0:30,0,0,https://www.exploreboone.com/outdoors/?gclid=EAIaIQobChMI1pjC25Dv6wIVedooBR2OIgd6EAEYASAAEgKD7fD_BwE,"A 30-second preview of paddling on the headwaters of the ancient New River, an American Heritage River.",,4,ExploreBoone,https://www.youtube.com/channel/UC0StojU56eLlDmhZKAsSE8w,107 ,"Jun 2, 2009",21
YouTube 1920x1080 30 Season 3 Trailer SignUpNow ACQ,https://www.youtube.com/watch?v=Z54PCuBr_WE,https://www.youtube.com/watch?v=XSc_AC2qluo,Yes,"Aug 28, 2020",Entertainment,660363,0:30,1 ,0,https://www.peacocktv.com/ap-bio?cid=pdsoc1535&utm_source=dv360&utm_medium=pd_social_tg_preskp&utm_campaign=20200903originalsapbio&utm_term=281099039&utm_content=137054244,,,4,Peacock,https://www.youtube.com/channel/UCPgMAS8woHJ_o_OZdTR7kcQ,83600,"Sep 11, 2019",133
Swatch 1983 GentOnly Youtube US,https://www.youtube.com/watch?v=4X4LjuyP7JA,https://www.youtube.com/watch?v=m50qOkPN5JM,Yes,"Sep 7, 2020",Entertainment,581546,0:15,1 ,2 ,https://shop.swatch.com/en_us/collections/1983-collection-c111.html?utm_source=youtube&utm_medium=display-a&utm_content=trueview-action&utm_campaign=1983-collection-2020&dclid=&gclid=EAIaIQobChMIhu7TvJTv6wIVdcIOAB0XoA-JEAEYASAAEgJlIvD_BwE,,,1,swatch,https://www.youtube.com/channel/UCyIdwfzxXSx3zrm0clnYd2g,0,"Dec 14, 2005",572
